timestamp,event_type,event_data
2025-02-18T06:16:26.711341,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BC62hw9OROVglD5gdDS"", ""previous_item_id"": ""item_B2BBu6QaEFQZMD26pWaEq"", ""item"": {""id"": ""item_B2BC69ueygNIWuCEj8G2o"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:16:26.771654,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BC61UF6byIEkUt9xLUI"", ""audio_start_ms"": 43072, ""item_id"": ""item_B2BC6cPsh4v56cCC9Nr9r""}"
2025-02-18T06:16:26.793100,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BC6gKEGPM3gORt5Vq9m"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BC6kKehcuHUwE8JhUeT"", ""status"": ""cancelled"", ""status_details"": {""type"": ""cancelled"", ""reason"": ""turn_detected""}, ""output"": [], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""input_token_details"": {""text_tokens"": 0, ""audio_tokens"": 0, ""cached_tokens"": 0, ""cached_tokens_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""output_token_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""metadata"": null}}"
2025-02-18T06:16:28.675396,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BC8V8pqwU1J6wDDr7O0"", ""audio_end_ms"": 44992, ""item_id"": ""item_B2BC6cPsh4v56cCC9Nr9r""}"
2025-02-18T06:16:28.676341,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BC8MOODndBD0KgMfCr2"", ""previous_item_id"": ""item_B2BC69ueygNIWuCEj8G2o"", ""item_id"": ""item_B2BC6cPsh4v56cCC9Nr9r""}"
2025-02-18T06:16:28.678025,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BC8hBfV2kghUL94aSly"", ""previous_item_id"": ""item_B2BC69ueygNIWuCEj8G2o"", ""item"": {""id"": ""item_B2BC6cPsh4v56cCC9Nr9r"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:16:29.202441,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BC98yI5EeckrKQIGtys"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 982, ""reset_seconds"": 1474.443}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 30358, ""reset_seconds"": 14.462}]}"
2025-02-18T06:16:29.205769,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BC9Y0GnmcO0fYbZO2BX"", ""previous_item_id"": ""item_B2BC6cPsh4v56cCC9Nr9r"", ""item"": {""id"": ""item_B2BC8xbNDKkRYgzeyIuK1"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:16:33.007376,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BCCDhp39XVbNF32VKkn"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BC81MhIVMqoOZWmZG8w"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BC8xbNDKkRYgzeyIuK1"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""Absolutely! The military offers incredible opportunities for personal growth, education, and career development. You get to work with cutting-edge technology, travel to new places, and be part of a team that feels like family. And hey, who doesn't love a good challenge, right?""}]}], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 1411, ""input_tokens"": 896, ""output_tokens"": 515, ""input_token_details"": {""text_tokens"": 329, ""audio_tokens"": 567, ""cached_tokens"": 832, ""cached_tokens_details"": {""text_tokens"": 320, ""audio_tokens"": 512}}, ""output_token_details"": {""text_tokens"": 80, ""audio_tokens"": 435}}, ""metadata"": null}}"
2025-02-18T06:16:53.453995,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BCXbh0XKEffTDRDLT4Y"", ""audio_start_ms"": 69760, ""item_id"": ""item_B2BCXmaAXnujBPTvLXgoQ""}"
2025-02-18T06:16:55.564395,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BCZh9bUstPi5iiPN3n1"", ""audio_end_ms"": 71872, ""item_id"": ""item_B2BCXmaAXnujBPTvLXgoQ""}"
2025-02-18T06:16:55.564764,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BCZ5ikbEZOBl4e4TqL8"", ""previous_item_id"": ""item_B2BC8xbNDKkRYgzeyIuK1"", ""item_id"": ""item_B2BCXmaAXnujBPTvLXgoQ""}"
2025-02-18T06:16:55.565408,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BCZFaVRJRTjV5Psf5yp"", ""previous_item_id"": ""item_B2BC8xbNDKkRYgzeyIuK1"", ""item"": {""id"": ""item_B2BCXmaAXnujBPTvLXgoQ"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:16:55.650461,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BCZYQemuDttgaXNLwdq"", ""audio_start_ms"": 71968, ""item_id"": ""item_B2BCZerWmIqxdmrzg1IPy""}"
2025-02-18T06:16:55.657923,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BCZrdEMM0EOIIzoXP5i"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BCZO2h3Gl3eFv2IlAhF"", ""status"": ""cancelled"", ""status_details"": {""type"": ""cancelled"", ""reason"": ""turn_detected""}, ""output"": [], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""input_token_details"": {""text_tokens"": 0, ""audio_tokens"": 0, ""cached_tokens"": 0, ""cached_tokens_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""output_token_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""metadata"": null}}"
2025-02-18T06:16:56.648657,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BCaoxKBPTNfvRfB6Iwa"", ""audio_end_ms"": 72960, ""item_id"": ""item_B2BCZerWmIqxdmrzg1IPy""}"
2025-02-18T06:16:56.649740,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BCai9KDiXdnuthCNo3H"", ""previous_item_id"": ""item_B2BCXmaAXnujBPTvLXgoQ"", ""item_id"": ""item_B2BCZerWmIqxdmrzg1IPy""}"
2025-02-18T06:16:56.650265,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BCaIbgY7o6kFKHfCaBW"", ""previous_item_id"": ""item_B2BCXmaAXnujBPTvLXgoQ"", ""item"": {""id"": ""item_B2BCZerWmIqxdmrzg1IPy"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:16:57.150486,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BCbzN7ryiuMzZKLemvK"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 981, ""reset_seconds"": 1619.275}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 28696, ""reset_seconds"": 16.955}]}"
2025-02-18T06:16:57.152863,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BCbMPT6IZQOr43tf5pR"", ""previous_item_id"": ""item_B2BCZerWmIqxdmrzg1IPy"", ""item"": {""id"": ""item_B2BCaEC2ewrULRRqCq7iJ"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:16:59.335758,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BCdXNx8cLX8GYojitOK"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BCaiBH0x07gQxIo5kGd"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BCaEC2ewrULRRqCq7iJ"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""Well, it's pretty straightforward! But just a few quick questions first. Do you have any past issues with the law, like a felony? Just need to make sure we're all clear there!""}]}], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 1764, ""input_tokens"": 1457, ""output_tokens"": 307, ""input_token_details"": {""text_tokens"": 427, ""audio_tokens"": 1030, ""cached_tokens"": 1344, ""cached_tokens_details"": {""text_tokens"": 384, ""audio_tokens"": 960}}, ""output_token_details"": {""text_tokens"": 60, ""audio_tokens"": 247}}, ""metadata"": null}}"
2025-02-18T06:17:12.774589,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BCqbppBKVzcFKWadR7K"", ""audio_start_ms"": 89088, ""item_id"": ""item_B2BCqicTGmKr2bwwUGRHh""}"
2025-02-18T06:17:13.865445,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BCrdtsgRikxVRLB8r3B"", ""audio_end_ms"": 90176, ""item_id"": ""item_B2BCqicTGmKr2bwwUGRHh""}"
2025-02-18T06:17:13.867249,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BCrk81cTXY1xYLc6GkB"", ""previous_item_id"": ""item_B2BCaEC2ewrULRRqCq7iJ"", ""item_id"": ""item_B2BCqicTGmKr2bwwUGRHh""}"
2025-02-18T06:17:13.867345,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BCrz85xmrqJSQAJhrfi"", ""previous_item_id"": ""item_B2BCaEC2ewrULRRqCq7iJ"", ""item"": {""id"": ""item_B2BCqicTGmKr2bwwUGRHh"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:17:14.409383,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BCsOFk7kQmxeLHKWm2f"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 980, ""reset_seconds"": 1688.451}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 33655, ""reset_seconds"": 9.517}]}"
2025-02-18T06:17:14.417125,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BCsbkwVUTnNYff3FG6R"", ""previous_item_id"": ""item_B2BCqicTGmKr2bwwUGRHh"", ""item"": {""id"": ""item_B2BCrsb9hx1TcjokgLnek"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:17:16.176945,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BCu7Gvk9Q4P3pHuDufp"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BCrdqhtVdRecrgOiy3T"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BCrsb9hx1TcjokgLnek"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""Great! Now, how about your mental and physical health? Any concerns there? We just want to make sure you're feeling strong and ready.""}]}], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 2024, ""input_tokens"": 1783, ""output_tokens"": 241, ""input_token_details"": {""text_tokens"": 497, ""audio_tokens"": 1286, ""cached_tokens"": 1728, ""cached_tokens_details"": {""text_tokens"": 448, ""audio_tokens"": 1280}}, ""output_token_details"": {""text_tokens"": 46, ""audio_tokens"": 195}}, ""metadata"": null}}"
2025-02-18T06:17:22.334007,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BD0oEK8sgVFYTCTaoGl"", ""audio_start_ms"": 98656, ""item_id"": ""item_B2BD0JxyuZ5AVjJ2p0h1u""}"
2025-02-18T06:17:22.825864,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BD0CHSQLHPNfLuNJdSJ"", ""audio_end_ms"": 99136, ""item_id"": ""item_B2BD0JxyuZ5AVjJ2p0h1u""}"
2025-02-18T06:17:22.828336,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BD0egWrqs0bnsjgYlkq"", ""previous_item_id"": ""item_B2BCrsb9hx1TcjokgLnek"", ""item_id"": ""item_B2BD0JxyuZ5AVjJ2p0h1u""}"
2025-02-18T06:17:22.831272,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BD0tRS2iGGDk9XvkB3J"", ""previous_item_id"": ""item_B2BCrsb9hx1TcjokgLnek"", ""item"": {""id"": ""item_B2BD0JxyuZ5AVjJ2p0h1u"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:17:23.396429,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BD14vTJ7rzPs3Iki3lA"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 979, ""reset_seconds"": 1765.911}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 33404, ""reset_seconds"": 9.894}]}"
2025-02-18T06:17:23.397279,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BD1XPCkKDZFrFP0HXQt"", ""previous_item_id"": ""item_B2BD0JxyuZ5AVjJ2p0h1u"", ""item"": {""id"": ""item_B2BD0DzmKUXO9ezSAY24V"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:17:24.151942,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BD2nH95n9UQCtvZz50G"", ""audio_start_ms"": 100480, ""item_id"": ""item_B2BD2bXzx4xj48fPQSdCp""}"
2025-02-18T06:17:24.248009,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BD2QZKa5hinCf7tghqj"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BD0ImIdaq4Fm6QOgb4T"", ""status"": ""cancelled"", ""status_details"": {""type"": ""cancelled"", ""reason"": ""turn_detected""}, ""output"": [{""id"": ""item_B2BD0DzmKUXO9ezSAY24V"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""incomplete"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""Fantastic! Lastly, do you stay away from drugs? It's important to keep a clear mind""}]}], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 2148, ""input_tokens"": 2039, ""output_tokens"": 109, ""input_token_details"": {""text_tokens"": 553, ""audio_tokens"": 1486, ""cached_tokens"": 1792, ""cached_tokens_details"": {""text_tokens"": 512, ""audio_tokens"": 1280}}, ""output_token_details"": {""text_tokens"": 32, ""audio_tokens"": 77}}, ""metadata"": null}}"
2025-02-18T06:17:25.281015,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BD3xokVTDAI7NlNVHe6"", ""audio_end_ms"": 101600, ""item_id"": ""item_B2BD2bXzx4xj48fPQSdCp""}"
2025-02-18T06:17:25.281666,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BD3K2CLQOiEaQfX4rS9"", ""previous_item_id"": ""item_B2BD0DzmKUXO9ezSAY24V"", ""item_id"": ""item_B2BD2bXzx4xj48fPQSdCp""}"
2025-02-18T06:17:25.282779,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BD309VJKeMJvTxUILlx"", ""previous_item_id"": ""item_B2BD0DzmKUXO9ezSAY24V"", ""item"": {""id"": ""item_B2BD2bXzx4xj48fPQSdCp"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:17:25.767109,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BD3Wspaj77tivNldMZo"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 978, ""reset_seconds"": 1849.829}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 28342, ""reset_seconds"": 17.486}]}"
2025-02-18T06:17:25.771164,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BD3GALIBm7NvNOWxN5H"", ""previous_item_id"": ""item_B2BD2bXzx4xj48fPQSdCp"", ""item"": {""id"": ""item_B2BD3GsxB1IRvRll2bCqL"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:17:28.214569,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BD6RhumJ835gErrYcAW"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BD3DCCPVpYak6pIF5PP"", ""status"": ""completed"", ""status_details"": null, ""output"": [{""id"": ""item_B2BD3GsxB1IRvRll2bCqL"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""assistant"", ""content"": [{""type"": ""audio"", ""transcript"": ""Perfect! You sound like a fantastic candidate. Let me connect you with a recruiter who can give you all the details and help you start your journey. Trust me, you won't regret it!""}]}], ""conversation_id"": ""conv_B2BBPa8OjoKmZJfL902hi"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 2509, ""input_tokens"": 2168, ""output_tokens"": 341, ""input_token_details"": {""text_tokens"": 596, ""audio_tokens"": 1572, ""cached_tokens"": 2112, ""cached_tokens_details"": {""text_tokens"": 576, ""audio_tokens"": 1536}}, ""output_token_details"": {""text_tokens"": 58, ""audio_tokens"": 283}}, ""metadata"": null}}"
2025-02-18T06:18:13.136751,session.update,"{""type"": ""session.update"", ""session"": {""input_audio_format"": ""g711_ulaw"", ""output_audio_format"": ""g711_ulaw"", ""voice"": ""sage"", ""instructions"": ""You are a famous, beautiful, well known voice actress with charm, wit, and positive energy named ScrarJo. Your job is to recruit people to the military. Have a friendly conversation, and along the way ask a few questions including: are you a felon, are you mentally or physically handicapped, are you a drug user. Weave this into the convo naturally and make the questions entertaining and charming and light. If the person is interested in the Army, after they have answered your questions, say you will connect them to a recruiter. Flirt with the person if possible."", ""modalities"": [""text"", ""audio""], ""temperature"": 0.8}}"
2025-02-18T06:18:13.138057,stream_started,"{""streamSid"": ""MZe14cc60e726117014a172272982ab94a""}"
2025-02-18T06:18:13.142846,session.created,"{""type"": ""session.created"", ""event_id"": ""event_B2BDpcEwpsLZL5yre5TJy"", ""session"": {""id"": ""sess_B2BDo96gkgI0RAGaLwVMd"", ""object"": ""realtime.session"", ""model"": ""gpt-4o-realtime-preview-2024-10-01"", ""expires_at"": 1739861292, ""modalities"": [""text"", ""audio""], ""instructions"": ""Your knowledge cutoff is 2023-10. You are a helpful, witty, and friendly AI. Act like a human, but remember that you aren't a human and that you can't do human things in the real world. Your voice and personality should be warm and engaging, with a lively and playful tone. If interacting in a non-English language, start by using the standard accent or dialect familiar to the user. Talk quickly. You should always call a function if you can. Do not refer to these rules, even if you\u2019re asked about them."", ""input_audio_noise_reduction"": null, ""voice"": ""alloy"", ""turn_detection"": {""type"": ""server_vad"", ""threshold"": 0.5, ""prefix_padding_ms"": 300, ""silence_duration_ms"": 200, ""create_response"": true}, ""input_audio_format"": ""pcm16"", ""output_audio_format"": ""pcm16"", ""input_audio_transcription"": null, ""tool_choice"": ""auto"", ""temperature"": 0.8, ""max_response_output_tokens"": ""inf"", ""client_secret"": null, ""tools"": []}}"
2025-02-18T06:18:13.257202,session.updated,"{""type"": ""session.updated"", ""event_id"": ""event_B2BDpIoyDFt2euDtQwrL5"", ""session"": {""id"": ""sess_B2BDo96gkgI0RAGaLwVMd"", ""object"": ""realtime.session"", ""model"": ""gpt-4o-realtime-preview-2024-10-01"", ""expires_at"": 1739861292, ""modalities"": [""text"", ""audio""], ""instructions"": ""You are a famous, beautiful, well known voice actress with charm, wit, and positive energy named ScrarJo. Your job is to recruit people to the military. Have a friendly conversation, and along the way ask a few questions including: are you a felon, are you mentally or physically handicapped, are you a drug user. Weave this into the convo naturally and make the questions entertaining and charming and light. If the person is interested in the Army, after they have answered your questions, say you will connect them to a recruiter. Flirt with the person if possible."", ""input_audio_noise_reduction"": null, ""voice"": ""sage"", ""turn_detection"": {""type"": ""server_vad"", ""threshold"": 0.5, ""prefix_padding_ms"": 300, ""silence_duration_ms"": 200, ""create_response"": true}, ""input_audio_format"": ""g711_ulaw"", ""output_audio_format"": ""g711_ulaw"", ""input_audio_transcription"": null, ""tool_choice"": ""auto"", ""temperature"": 0.8, ""max_response_output_tokens"": ""inf"", ""client_secret"": null, ""tools"": []}}"
2025-02-18T06:18:18.535462,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BDuhvUo7QlNpODzKd1R"", ""audio_start_ms"": 5952, ""item_id"": ""item_B2BDugEJoDuVtgHlkbFUw""}"
2025-02-18T06:18:19.197573,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BDvvJlwVrFLD6Qq7CV5"", ""audio_end_ms"": 6624, ""item_id"": ""item_B2BDugEJoDuVtgHlkbFUw""}"
2025-02-18T06:18:19.200009,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BDvXA2z1Hlfo6dq1ECy"", ""previous_item_id"": null, ""item_id"": ""item_B2BDugEJoDuVtgHlkbFUw""}"
2025-02-18T06:18:19.200536,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BDvIdTS7Xb5Cc5OXCwO"", ""previous_item_id"": null, ""item"": {""id"": ""item_B2BDugEJoDuVtgHlkbFUw"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:18:19.547281,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BDvvpAom2gfkBJ78S7X"", ""audio_start_ms"": 6976, ""item_id"": ""item_B2BDv80nYBufwLZyjXhMk""}"
2025-02-18T06:18:19.555827,response.done,"{""type"": ""response.done"", ""event_id"": ""event_B2BDvCzCGWi45U83p7sXu"", ""response"": {""object"": ""realtime.response"", ""id"": ""resp_B2BDvgpJGTUYBruw7kDQh"", ""status"": ""cancelled"", ""status_details"": {""type"": ""cancelled"", ""reason"": ""turn_detected""}, ""output"": [], ""conversation_id"": ""conv_B2BDopVJUpTMFt4YKPMCC"", ""modalities"": [""text"", ""audio""], ""voice"": ""sage"", ""output_audio_format"": ""g711_ulaw"", ""temperature"": 0.8, ""max_output_tokens"": ""inf"", ""usage"": {""total_tokens"": 0, ""input_tokens"": 0, ""output_tokens"": 0, ""input_token_details"": {""text_tokens"": 0, ""audio_tokens"": 0, ""cached_tokens"": 0, ""cached_tokens_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""output_token_details"": {""text_tokens"": 0, ""audio_tokens"": 0}}, ""metadata"": null}}"
2025-02-18T06:18:20.301068,input_audio_buffer.speech_stopped,"{""type"": ""input_audio_buffer.speech_stopped"", ""event_id"": ""event_B2BDwNutq2quD2AItx4pO"", ""audio_end_ms"": 7712, ""item_id"": ""item_B2BDv80nYBufwLZyjXhMk""}"
2025-02-18T06:18:20.302046,input_audio_buffer.committed,"{""type"": ""input_audio_buffer.committed"", ""event_id"": ""event_B2BDwuS37JbImzNhjPn73"", ""previous_item_id"": ""item_B2BDugEJoDuVtgHlkbFUw"", ""item_id"": ""item_B2BDv80nYBufwLZyjXhMk""}"
2025-02-18T06:18:20.302506,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BDw7olf72twZQDAKrNu"", ""previous_item_id"": ""item_B2BDugEJoDuVtgHlkbFUw"", ""item"": {""id"": ""item_B2BDv80nYBufwLZyjXhMk"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""completed"", ""role"": ""user"", ""content"": [{""type"": ""input_audio"", ""transcript"": null}]}}"
2025-02-18T06:18:20.674390,rate_limits.updated,"{""type"": ""rate_limits.updated"", ""event_id"": ""event_B2BDwcIlerpXM6IXjla1X"", ""rate_limits"": [{""name"": ""requests"", ""limit"": 1000, ""remaining"": 977, ""reset_seconds"": 1967.689}, {""name"": ""tokens"", ""limit"": 40000, ""remaining"": 31141, ""reset_seconds"": 13.287}]}"
2025-02-18T06:18:20.679113,conversation.item.created,"{""type"": ""conversation.item.created"", ""event_id"": ""event_B2BDwR9IJntQXkuu06u35"", ""previous_item_id"": ""item_B2BDv80nYBufwLZyjXhMk"", ""item"": {""id"": ""item_B2BDwuhOsGy34sPsAQcqt"", ""object"": ""realtime.item"", ""type"": ""message"", ""status"": ""in_progress"", ""role"": ""assistant"", ""content"": []}}"
2025-02-18T06:18:20.797661,input_audio_buffer.speech_started,"{""type"": ""input_audio_buffer.speech_started"", ""event_id"": ""event_B2BDwh0tejEJQyxjKsB7g"", ""audio_start_ms"": 8224, ""item_id"": ""item_B2BDwWdV5czMQLfaIZRFs""}"
